Contract Details

"Contracting Agency ID","Contracting Agency Name","Contracting Office ID","Contracting Office Name","Contracting Office Region","PIID","Modification Number","Transaction Number","Referenced IDV PIID","Date Signed","Period of Performance Start Date","Completion Date","Est. Ultimate Completion Date","Last Date to Order","Funding Department ID","Funding Department Name","Funding Agency ID","Funding Office ID","Foreign Funding","Domestic or Foreign Entity","Is Performance Based Service Acquisition","Type of Contract","Product or Service Code","Product or Service Description","Description of Requirement","Inherently Governmental Function","NAICS Code","NAICS Description","Principal Place of Performance County Name","Principal Place of Performance Location Code","Principal Place of Performance Location Name","Principal Place of Performance State Code","Principal Place of Performance Congressional District","Principal Place of Performance Zip Code","Principal Place of Performance Country Name","Country of Product or Service Origin","Place of Manufacture","Extent Competed","Source Selection Process","Other Than Full and Open Competition","Solicitation Procedures","Type of Set Aside","IDV Type of Set Aside","Type of Set Aside Source","Local Area Set Aside","Evaluated Preference","SBIR/STTR","Fair Opportunity/Limited Sources","Commercial Item Acquisition Procedures","Award Type","Reason For Modification","DUNS Number","Vendor Name","Global DUNS Number","Global Vendor Name","Vendor Address Line 1","Vendor Address Line 2","Vendor Address City","Vendor Address State Name","Vendor Address Zip Code","Vendor Address Country Name","SAM Exception Type","Vendor Congressional District","Is Vendor Business Type - Contracts","Is Vendor Business Type - Federal Assistance Awards","Is Vendor Business Type - All Awards","Is Vendor Business Type - U.S. Federal Government","Is Vendor Business Type - Federally Funded Research and Development Corporation","Is Vendor Business Type - Federal Agency","Is Vendor Business Type - U.S. State Government","Is Vendor Business Type - U.S. Local Government","Is Vendor Business Type - City","Is Vendor Business Type - County","Is Vendor Business Type - Inter Municipal","Is Vendor Business Type - Local Government Owned","Is Vendor Business Type - Municipality","Is Vendor Business Type - School District","Is Vendor Business Type - Township","Is Vendor Business Type - U.S. Tribal Government","Is Vendor Business Type - Foreign Government","Is Vendor Business Type - Airport Authority","Is Vendor Business Type - Council Of Governments","Is Vendor Business Type - Housing Authorities Public or Tribal","Is Vendor Business Type - Interstate Entity","Is Vendor Business Type - Planning Commission","Is Vendor Business Type - Port Authority","Is Vendor Business Type - Transit Authority","Is Vendor Business Type - Corporate Entity, Not Tax Exempt","Is Vendor Business Type - Corporate Entity, Tax Exempt","Is Vendor Business Type - Subchapter S Corporation","Is Vendor Business Type - Limited Liability Corporation","Is Vendor Business Type - Partnership or Limited Liability Partnership","Is Vendor Business Type - Sole Proprietorship","Is Vendor Business Type - Small Agricultural Cooperative","Is Vendor Business Type - International Organization","Is Vendor Business Type - U.S. Government Entity","Is Vendor Business Type - Foreign Owned","Is Vendor Business Type - For Profit Organization","Is Vendor Business Type - Non Profit Organization","Is Vendor Business Type - Other Not For Profit Organization","Is Vendor Business Type - Community Developed Corporation Owned Firm","Is Vendor Business Type - Labor Surplus Area Firm","Is Vendor Business Type - Self-Certified Small Disadvantaged Business","Is Vendor Business Type - Veteran Owned Business","Is Vendor Business Type - Service Disabled Veteran Owned Business","Is Vendor Business Type - Woman Owned Business","Is Vendor Business Type - Women Owned Small Business","Is Vendor Business Type - Economically Disadvantaged Women Owned Small Business","Is Vendor Business Type - Joint Venture Women Owned Small Business","Is Vendor Business Type - Joint Venture Economically Disadvantaged Women Owned Small Business","Is Vendor Business Type - Minority Owned Business","Is Vendor Business Type - Subcontinent Asian (Asian-Indian) American Owned","Is Vendor Business Type - Asian-Pacific American Owned","Is Vendor Business Type - Black American Owned","Is Vendor Business Type - Hispanic American Owned","Is Vendor Business Type - Native American Owned","Is Vendor Business Type - Other Minority Owned","Is Vendor Business Type - Community Development Corporation","Is Vendor Business Type - Domestic Shelter","Is Vendor Business Type - Foundation","Is Vendor Business Type - Hospital","Is Vendor Business Type - Veterinary Hospital","Is Vendor Business Type - Educational Institution","Is Vendor Business Type - 1862 Land Grant College","Is Vendor Business Type - 1890 Land Grant College","Is Vendor Business Type - 1994 Land Grant College","Is Vendor Business Type - HBCU Concern","Is Vendor Business Type - Hispanic Servicing Institution","Is Vendor Business Type - Minority Institutions","Is Vendor Business Type - Private University Or College","Is Vendor Business Type - School Of Forestry","Is Vendor Business Type - State Controlled Institution of Higher Learning","Is Vendor Business Type - Tribal College","Is Vendor Business Type - Veterinary College","Is Vendor Business Type - Alaskan Native Servicing Institution","Is Vendor Business Type - Native Hawaiian Servicing Institution","Is Vendor Business Type - Manufacturer Of Goods","Is Vendor Business Type - DoT Certified Disadvantaged Business Enterprise","Is Vendor Business Type - Alaskan Native Corporation Owned Firm","Is Vendor Business Type - American Indian","Is Vendor Business Type - Indian Tribe","Is Vendor Business Type - Native Hawaiian Organization Owned Firm","Is Vendor Business Type - Tribally Owned","Is Vendor Business Type - Small Disadvantaged Business","Is Vendor Business Type - 8A Program Participant","Is Vendor Business Type - HUBZone Firm","Is Vendor Business Type - HUBZone Joint Venture","Is Vendor Business Type - 8A Joint Venture","Is Vendor Business Type - (JWOD) Sheltered Workshop","Is Vendor Business Type - Emerging Small Business","Country of Incorporation","State of Incorporation","Contracting Officer's Business Size Determination","Clinger Cohen Act","Labor Standards","Materials, Supplies, Articles, and Equip","Construction Wage Rate Requirements","Additional Reporting","Other Statutory Authority","Interagency Contracting Authority","National Interest Action","Treasury Account Symbol Initiative","Treasury Account Symbol Agency Identifier","Treasury Account Symbol Main Account","Treasury Account Symbol Sub Account","Number of Actions","Action Obligation","Base and Exercised Options Value","Base and All Options Value (Total Contract Value)"
"6950","UNITED STATES COAST GUARD","00040","DEPT OF TRANS/COAST GUARD","NO REGION IDENTIFIED","2","0","0","DTCG4098D40024","10/15/1999","10/15/1999","12/15/2004","12/15/2004","","6900","TRANSPORTATION, DEPARTMENT OF","6950","","NOT APPLICABLE","","NO - SERVICE WHERE PBA IS NOT USED.","FIRM FIXED PRICE","S216","FACILITIES OPERATIONS SUPPORT SVCS","","","NO NAICS CODE SPECIFIED","NO NAICS DESCRIPTION SPECIFIED","","04000","","MD","NO CONGRESSIONAL DISTRICT SPECIFIED","","UNITED STATES","UNITED STATES","","FULL AND OPEN COMPETITION","","","","SMALL BUSINESS SET ASIDE - TOTAL","","","","","","","COMMERCIAL ITEM PROCEDURES NOT USED","DELIVERY ORDER","","175515774","W W CONTRACTORS INCORPORATED","175515774","WW CONTRACTORS  INCORPORATED","55 MILLSTONE RD","","RANDALLSTOWN","MARYLAND","211331534","UNITED STATES","","02","","","","NO","","","NO","NO","","","","","","","","NO","","","","","","","","","","","","","","","","","","","","NO","","","","NO","NO","NO","NO","","","","","NO","NO","NO","NO","NO","NO","","","","","","","NO","","","","NO","","NO","","","","","","","","","","","NO","","","","NO","NO","NO","","","NO","NO","","","SMALL BUSINESS","NO","YES","NOT APPLICABLE","NOT APPLICABLE","","","NOT APPLICABLE","NONE","","","","","1","$40,000.00","$0.00","$0.00"
"6950","UNITED STATES COAST GUARD","00040","DEPT OF TRANS/COAST GUARD","NO REGION IDENTIFIED","2","0","0","DTCG4098D70016","06/15/2000","06/15/2000","03/15/2005","03/15/2005","","6900","TRANSPORTATION, DEPARTMENT OF","6950","","NOT APPLICABLE","","NOT APPLICABLE","FIRM FIXED PRICE","7690","MISCELLANEOUS PRINTED MATTER","","","NO NAICS CODE SPECIFIED","NO NAICS DESCRIPTION SPECIFIED","","58000","","MN","NO CONGRESSIONAL DISTRICT SPECIFIED","","UNITED STATES","UNITED STATES","","FULL AND OPEN COMPETITION","","","","","","","","","","","COMMERCIAL ITEM PROCEDURES NOT USED","DELIVERY ORDER","","006173082","3M COMPANY","006173082","3M COMPANY","3M CENTER","","SAINT PAUL","MINNESOTA","551441000","UNITED STATES","","04","","","","NO","","","NO","NO","","","","","","","","NO","","","","","","","","","","","","","","","","","","","","NO","","","","NO","NO","NO","NO","","","","","NO","NO","NO","NO","NO","NO","","","","","","","NO","","","","NO","","NO","","","","","","","","","","","NO","","","","NO","NO","NO","","","NO","NO","","","OTHER THAN SMALL BUSINESS","NO","NOT APPLICABLE","YES","NOT APPLICABLE","","","NOT APPLICABLE","NONE","","","","","1","$75,000.00","$0.00","$0.00"
"6950","UNITED STATES COAST GUARD","00040","DEPT OF TRANS/COAST GUARD","NO REGION IDENTIFIED","2","0","0","DTCG4099D40003","12/15/1999","12/15/1999","03/15/2000","03/15/2000","","6900","TRANSPORTATION, DEPARTMENT OF","6950","","NOT APPLICABLE","","NO - SERVICE WHERE PBA IS NOT USED.","FIRM FIXED PRICE","R425","ENGINEERING AND TECHNICAL SERVICES","","","NO NAICS CODE SPECIFIED","NO NAICS DESCRIPTION SPECIFIED","","03000","","VA","NO CONGRESSIONAL DISTRICT SPECIFIED","","UNITED STATES","UNITED STATES","","FULL AND OPEN COMPETITION","","","","","","","","","","","COMMERCIAL ITEM PROCEDURES NOT USED","DELIVERY ORDER","","058302415","M ROSENBLATT & SON INC","058302415","M ROSENBLATT & SON INC","350 BROADWAY FL 8","","NEW YORK","NEW YORK","100133911","UNITED STATES","","08","","","","NO","","","NO","NO","","","","","","","","NO","","","","","","","","","","","","","","","","","","","","NO","","","","NO","NO","NO","NO","","","","","NO","NO","NO","NO","NO","NO","","","","","","","NO","","","","NO","","NO","","","","","","","","","","","NO","","","","NO","NO","NO","","","NO","NO","","","OTHER THAN SMALL BUSINESS","NO","YES","NOT APPLICABLE","NOT APPLICABLE","","","NOT APPLICABLE","NONE","","","","","1","$129,000.00","$0.00","$0.00"
"6950","UNITED STATES COAST GUARD","00040","DEPT OF TRANS/COAST GUARD","NO REGION IDENTIFIED","2","0","0","DTCG4099D50040","12/15/1999","12/15/1999","04/15/2000","04/15/2000","","6900","TRANSPORTATION, DEPARTMENT OF","6950","","NOT APPLICABLE","","NOT APPLICABLE","FIRM FIXED PRICE","2090","MISC SHIP & MARINE EQ","","","NO NAICS CODE SPECIFIED","NO NAICS DESCRIPTION SPECIFIED","","","","","NO CONGRESSIONAL DISTRICT SPECIFIED","","UNITED KINGDOM","UNITED KINGDOM","","NOT COMPETED","","","","","","","","","","ONLY ONE SOURCE - OTHER","COMMERCIAL ITEM","DELIVERY ORDER","","005094347","JOHN CRANE INC (DEL)","210273256","SMITHS GROUP PLC","6400 OAKTON ST","","MORTON GROVE","ILLINOIS","600532725","UNITED STATES","","09","","","","NO","","","NO","NO","","","","","","","","NO","","","","","","","","","","","","","","","","","","","","NO","","","","NO","NO","NO","NO","","","","","NO","NO","NO","NO","NO","NO","","","","","","","NO","","","","NO","","NO","","","","","","","","","","","NO","","","","NO","NO","NO","","","NO","NO","","","OTHER THAN SMALL BUSINESS","NO","NOT APPLICABLE","YES","NOT APPLICABLE","","","NOT APPLICABLE","NONE","","","","","1","$91,000.00","$0.00","$0.00"
"6950","UNITED STATES COAST GUARD","00040","DEPT OF TRANS/COAST GUARD","NO REGION IDENTIFIED","2","0","0","DTCG4099D60009","04/15/2000","04/15/2000","07/15/2005","07/15/2005","","6900","TRANSPORTATION, DEPARTMENT OF","6950","","NOT APPLICABLE","","NOT APPLICABLE","FIRM FIXED PRICE","3040","MISC POWER TRANSMISSION EQ","","","NO NAICS CODE SPECIFIED","NO NAICS DESCRIPTION SPECIFIED","","49170","","LA","NO CONGRESSIONAL DISTRICT SPECIFIED","","UNITED STATES","UNITED STATES","","FULL AND OPEN COMPETITION","","","","","","","","","","","COMMERCIAL ITEM PROCEDURES NOT USED","DELIVERY ORDER","","191578434","CHAND LLC","073253309","BOLLINGER SHIPYARDS  INC","157 HIGHWAY 654","","MATHEWS","LOUISIANA","703752009","UNITED STATES","","03","","","","NO","","","NO","NO","","","","","","","","NO","","","","","","","","","","","","","","","","","","","","NO","","","","NO","NO","NO","NO","","","","","NO","NO","NO","NO","NO","NO","","","","","","","NO","","","","NO","","NO","","","","","","","","","","","NO","","","","NO","NO","NO","","","NO","NO","","","OTHER THAN SMALL BUSINESS","NO","NOT APPLICABLE","YES","NOT APPLICABLE","","","NOT APPLICABLE","NONE","","","","","1","$35,000.00","$0.00","$0.00"
"6950","UNITED STATES COAST GUARD","00040","DEPT OF TRANS/COAST GUARD","NO REGION IDENTIFIED","2","0","0","DTCG4099D60039","01/15/2000","01/15/2000","05/15/2000","05/15/2000","","6900","TRANSPORTATION, DEPARTMENT OF","6950","","NOT APPLICABLE","","NOT APPLICABLE","FIRM FIXED PRICE","2815","DIESEL ENGINES AND COMPONENTS","","","NO NAICS CODE SPECIFIED","NO NAICS DESCRIPTION SPECIFIED","","16000","","VA","NO CONGRESSIONAL DISTRICT SPECIFIED","","UNITED STATES","UNITED STATES","","FULL AND OPEN COMPETITION","","","","","","","","","","","COMMERCIAL ITEM PROCEDURES NOT USED","DELIVERY ORDER","","051324408","CUMMINS ATLANTIC INC","051324408","CUMMINS ATLANTIC INC","11101 NATIONS FORD RD","","CHARLOTTE","NORTH CAROLINA","28273","UNITED STATES","","09","","","","NO","","","NO","NO","","","","","","","","NO","","","","","","","","","","","","","","","","","","","","NO","","","","NO","NO","NO","NO","","","","","NO","NO","NO","NO","NO","NO","","","","","","","NO","","","","NO","","NO","","","","","","","","","","","NO","","","","NO","NO","NO","","","NO","NO","","","SMALL BUSINESS","NO","NOT APPLICABLE","YES","NOT APPLICABLE","","","NOT APPLICABLE","NONE","","","","","1","$0.00","$0.00","$0.00"
"6950","UNITED STATES COAST GUARD","00040","DEPT OF TRANS/COAST GUARD","NO REGION IDENTIFIED","2","0","0","DTCG4099D70010","12/15/1999","12/15/1999","08/15/2000","08/15/2000","","6900","TRANSPORTATION, DEPARTMENT OF","6950","","NOT APPLICABLE","","NOT APPLICABLE","FIRM FIXED PRICE","4030","FITTINGS FOR ROPE, CABLE, AND CHAIN","","","NO NAICS CODE SPECIFIED","NO NAICS DESCRIPTION SPECIFIED","","35450","","OR","NO CONGRESSIONAL DISTRICT SPECIFIED","","UNITED STATES","UNITED STATES","","FULL AND OPEN COMPETITION","","","","SMALL BUSINESS SET ASIDE - TOTAL","","","","","","","COMMERCIAL ITEM PROCEDURES NOT USED","DELIVERY ORDER","","057077307","ULVEN FORGING INCORPORATED","057077307","ULVEN FORGING INCORPORATED","2310 INDUSTRIAL AVE","","HUBBARD","OREGON","97032","UNITED STATES","","05","","","","NO","","","NO","NO","","","","","","","","NO","","","","","","","","","","","","","","","","","","","","NO","","","","NO","NO","NO","NO","","","","","NO","NO","NO","NO","NO","NO","","","","","","","NO","","","","NO","","NO","","","","","","","","","","","NO","","","","NO","NO","NO","","","NO","NO","","","SMALL BUSINESS","NO","NOT APPLICABLE","YES","NOT APPLICABLE","","","NOT APPLICABLE","NONE","","","","","1","$63,000.00","$0.00","$0.00"
"6950","UNITED STATES COAST GUARD","00040","DEPT OF TRANS/COAST GUARD","NO REGION IDENTIFIED","2","0","0","DTCG4099D70021","08/15/2000","08/15/2000","11/15/2005","11/15/2005","","6900","TRANSPORTATION, DEPARTMENT OF","6950","","NOT APPLICABLE","","NO - SERVICE WHERE PBA IS NOT USED.","FIRM FIXED PRICE","R425","ENGINEERING AND TECHNICAL SERVICES","","","NO NAICS CODE SPECIFIED","NO NAICS DESCRIPTION SPECIFIED","","31175","","MD","NO CONGRESSIONAL DISTRICT SPECIFIED","","UNITED STATES","UNITED STATES","","FULL AND OPEN COMPETITION","","","","SMALL BUSINESS SET ASIDE - TOTAL","","","","","","","COMMERCIAL ITEM PROCEDURES NOT USED","DELIVERY ORDER","","020304127","EPOCH ENGINEERING INC","020304127","EPOCH ENGINEERING INC","814 W DIAMOND AVE STE 325","","GAITHERSBURG","MARYLAND","208781445","UNITED STATES","","08","","","","NO","","","NO","NO","","","","","","","","NO","","","","","","","","","","","","","","","","","","","","NO","","","","NO","NO","NO","NO","","","","","NO","NO","NO","NO","NO","NO","","","","","","","NO","","","","NO","","NO","","","","","","","","","","","NO","","","","NO","NO","NO","","","NO","NO","","","SMALL BUSINESS","NO","YES","NOT APPLICABLE","NOT APPLICABLE","","","NOT APPLICABLE","NONE","","","","","1","$51,000.00","$0.00","$0.00"
"6950","UNITED STATES COAST GUARD","00040","DEPT OF TRANS/COAST GUARD","NO REGION IDENTIFIED","2","0","0","DTCG4099D70036","03/15/2000","03/15/2000","12/15/2005","12/15/2005","","6900","TRANSPORTATION, DEPARTMENT OF","6950","","NOT APPLICABLE","","NOT APPLICABLE","FIRM FIXED PRICE","5998","ELE ASSEMB-BDS CARDS-ASSOC HARDWARE","","","NO NAICS CODE SPECIFIED","NO NAICS DESCRIPTION SPECIFIED","","04000","","MD","NO CONGRESSIONAL DISTRICT SPECIFIED","","UNITED STATES","UNITED STATES","","NOT AVAILABLE FOR COMPETITION","","","","","","","","","","","COMMERCIAL ITEM","DELIVERY ORDER","","020300547","ANTENNA RESEARCH ASSOCIATES IN","020300547","ANTENNA RESEARCH ASSOCIATES  INC.","11317 FREDERICK AVE","","BELTSVILLE","MARYLAND","207052006","UNITED STATES","","05","","","","NO","","","NO","NO","","","","","","","","NO","","","","","","","","","","","","","","","","","","","","NO","","","","YES","NO","NO","NO","","","","","NO","NO","NO","NO","NO","NO","","","","","","","NO","","","","NO","","NO","","","","","","","","","","","NO","","","","YES","YES","NO","","","NO","NO","","","SMALL BUSINESS","NO","YES","NOT APPLICABLE","NOT APPLICABLE","","","NOT APPLICABLE","NONE","","","","","1","$34,000.00","$0.00","$0.00"
"6950","UNITED STATES COAST GUARD","00040","DEPT OF TRANS/COAST GUARD","NO REGION IDENTIFIED","2","0","1","DTCG4099D60039","11/15/1999","11/15/1999","08/15/2000","08/15/2000","","6900","TRANSPORTATION, DEPARTMENT OF","6950","","NOT APPLICABLE","","NOT APPLICABLE","FIRM FIXED PRICE","2815","DIESEL ENGINES AND COMPONENTS","","","NO NAICS CODE SPECIFIED","NO NAICS DESCRIPTION SPECIFIED","","16000","","VA","NO CONGRESSIONAL DISTRICT SPECIFIED","","UNITED STATES","UNITED STATES","","FULL AND OPEN COMPETITION","","","","","","","","","","","COMMERCIAL ITEM PROCEDURES NOT USED","DELIVERY ORDER","","051324408","CUMMINS ATLANTIC INC","051324408","CUMMINS ATLANTIC INC","11101 NATIONS FORD RD","","CHARLOTTE","NORTH CAROLINA","28273","UNITED STATES","","09","","","","NO","","","NO","NO","","","","","","","","NO","","","","","","","","","","","","","","","","","","","","NO","","","","NO","NO","NO","NO","","","","","NO","NO","NO","NO","NO","NO","","","","","","","NO","","","","NO","","NO","","","","","","","","","","","NO","","","","NO","NO","NO","","","NO","NO","","","SMALL BUSINESS","NO","NOT APPLICABLE","YES","NOT APPLICABLE","","","NOT APPLICABLE","NONE","","","","","1","$33,000.00","$0.00","$0.00"
"6950","UNITED STATES COAST GUARD","00050","DEPT OF TRANS/COAST GUARD","NO REGION IDENTIFIED","2","0","0","DTCG5000D643PK7","06/15/2000","06/15/2000","09/15/2000","09/15/2000","","6900","TRANSPORTATION, DEPARTMENT OF","6950","","NOT APPLICABLE","","NO - SERVICE WHERE PBA IS NOT USED.","FIRM FIXED PRICE","C211","A/E SVCS. (INCL LANDSCAPING INTERIO","","","NO NAICS CODE SPECIFIED","NO NAICS DESCRIPTION SPECIFIED","","67000","","CA","NO CONGRESSIONAL DISTRICT SPECIFIED","","UNITED STATES","UNITED STATES","","FULL AND OPEN COMPETITION","","","","","","","","","","","COMMERCIAL ITEM PROCEDURES NOT USED","DELIVERY ORDER","","045224250","TETRA TECH INC","045224250","TETRA TECH  INC.","3475 E FOOTHILL BLVD # 30","","PASADENA","CALIFORNIA","911076024","UNITED STATES","","29","","","","NO","","","NO","NO","","","","","","","","NO","","","","","","","","","","","","","","","","","","","","NO","","","","NO","NO","NO","NO","","","","","NO","NO","NO","NO","NO","NO","","","","","","","NO","","","","NO","","NO","","","","","","","","","","","NO","","","","NO","NO","NO","","","NO","NO","","","OTHER THAN SMALL BUSINESS","NO","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","","","NOT APPLICABLE","NONE","","","","","1","$9,000.00","$0.00","$0.00"
"6950","UNITED STATES COAST GUARD","00050","DEPT OF TRANS/COAST GUARD","NO REGION IDENTIFIED","2","0","0","DTCG5000D643RV3","03/15/2000","03/15/2000","08/15/2000","08/15/2000","","6900","TRANSPORTATION, DEPARTMENT OF","6950","","NOT APPLICABLE","","NO - SERVICE WHERE PBA IS NOT USED.","FIRM FIXED PRICE","C211","A/E SVCS. (INCL LANDSCAPING INTERIO","","","NO NAICS CODE SPECIFIED","NO NAICS DESCRIPTION SPECIFIED","","63000","","WA","NO CONGRESSIONAL DISTRICT SPECIFIED","","UNITED STATES","UNITED STATES","","FULL AND OPEN COMPETITION","","","","","","","","","","","COMMERCIAL ITEM PROCEDURES NOT USED","DELIVERY ORDER","","044037802","SHANNON & WILSON INC","044037802","SHANNON & WILSON  INC.","400 N 34TH ST STE 100","","SEATTLE","WASHINGTON","981038600","UNITED STATES","","07","","","","NO","","","NO","NO","","","","","","","","NO","","","","","","","","","","","","","","","","","","","","NO","","","","NO","NO","NO","NO","","","","","NO","NO","NO","NO","NO","NO","","","","","","","NO","","","","NO","","NO","","","","","","","","","","","NO","","","","NO","NO","NO","","","NO","NO","","","OTHER THAN SMALL BUSINESS","NO","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","","","NOT APPLICABLE","NONE","","","","","1","$14,000.00","$0.00","$0.00"
"6950","UNITED STATES COAST GUARD","00050","DEPT OF TRANS/COAST GUARD","NO REGION IDENTIFIED","2","0","0","DTCG5000D643TE4","11/15/2000","11/15/2000","10/15/2001","10/15/2001","","6900","TRANSPORTATION, DEPARTMENT OF","6950","","NOT APPLICABLE","","NO - SERVICE WHERE PBA IS NOT USED.","FIRM FIXED PRICE","C214","A&E MANAGEMENT ENGINEERING SERVICES","","","541330","ENGINEERING SERVICES","","41170","","AK","NO CONGRESSIONAL DISTRICT SPECIFIED","","UNITED STATES","UNITED STATES","","FULL AND OPEN COMPETITION","","","ARCHITECT-ENGINEER FAR 6.102","","","","","","","","COMMERCIAL ITEM PROCEDURES NOT USED","DELIVERY ORDER","","071837470","HART CROWSER, INC","071837470","HART CROWSER  INC.","1910 FAIRVIEW AVE E # 100","","SEATTLE","WASHINGTON","981023620","UNITED STATES","","07","","","","NO","","","NO","NO","","","","","","","","NO","","","","","","","","","","","","","","","","","","","","NO","","","","NO","NO","NO","NO","","","","","NO","NO","NO","NO","NO","NO","","","","","","","NO","","","","NO","","NO","","","","","","","","","","","NO","","","","NO","NO","NO","","","NO","NO","","","OTHER THAN SMALL BUSINESS","NO","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","","","NOT APPLICABLE","NONE","","","","","1","$130,000.00","$0.00","$0.00"
"6950","UNITED STATES COAST GUARD","00050","DEPT OF TRANS/COAST GUARD","NO REGION IDENTIFIED","2","0","0","DTCG5000D643TN5","07/15/2001","07/15/2001","09/15/2001","09/15/2001","","6900","TRANSPORTATION, DEPARTMENT OF","6950","","NOT APPLICABLE","","NO - SERVICE WHERE PBA IS NOT USED.","FIRM FIXED PRICE","Y299","CONTRUCT/ALL OTHER NON-BLDG FACS","","","561210","FACILITIES SUPPORT SERVICES","","41170","","AK","NO CONGRESSIONAL DISTRICT SPECIFIED","","UNITED STATES","UNITED STATES","","FULL AND OPEN COMPETITION","","","","","","","","","","","COMMERCIAL ITEM PROCEDURES NOT USED","DELIVERY ORDER","","798306601","CHUGACH MANAGEMENT SERVICES IN","071844021","CHUGACH ALASKA CORPORATION","560 E 34TH AVE STE 200","","ANCHORAGE","ALASKA","995034161","UNITED STATES","","00","","","","NO","","","NO","NO","","","","","","","","NO","","","","","","","","","","","","","","","","","","","","NO","","","","YES","NO","NO","NO","","","","","NO","NO","NO","NO","NO","NO","","","","","","","NO","","","","NO","","NO","","","","","","","","","","","NO","","","","YES","YES","NO","","","NO","NO","","","SMALL BUSINESS","NO","NOT APPLICABLE","NOT APPLICABLE","YES","","","NOT APPLICABLE","NONE","","","","","1","$22,000.00","$0.00","$0.00"
"6950","UNITED STATES COAST GUARD","00050","DEPT OF TRANS/COAST GUARD","NO REGION IDENTIFIED","2","0","0","DTCG5001D643A44","12/15/2000","12/15/2000","09/15/2001","09/15/2001","","6900","TRANSPORTATION, DEPARTMENT OF","6950","","NOT APPLICABLE","","NO - SERVICE WHERE PBA IS NOT USED.","FIRM FIXED PRICE","Y199","CONSTRUCT/MISC BLDGS","","","234990","ALL OTHER HEAVY CONSTRUCTION","","63000","","WA","NO CONGRESSIONAL DISTRICT SPECIFIED","","UNITED STATES","UNITED STATES","","FULL AND OPEN COMPETITION","","","","","","","","","","","COMMERCIAL ITEM PROCEDURES NOT USED","DELIVERY ORDER","","783054422","CENTENNIAL CONTRACTORS ENTERPR","315010108","BILFINGER BERGER SE","8500 LEESBURG PIKE # 500","","VIENNA","VIRGINIA","221822409","UNITED STATES","","08","","","","NO","","","NO","NO","","","","","","","","NO","","","","","","","","","","","","","","","","","","","","NO","","","","NO","NO","NO","NO","","","","","NO","NO","NO","NO","NO","NO","","","","","","","NO","","","","NO","","NO","","","","","","","","","","","NO","","","","NO","NO","NO","","","NO","NO","","","OTHER THAN SMALL BUSINESS","NO","NOT APPLICABLE","NOT APPLICABLE","YES","","","NOT APPLICABLE","NONE","","","","","1","$192,000.00","$0.00","$0.00"
"6950","UNITED STATES COAST GUARD","00050","DEPT OF TRANS/COAST GUARD","NO REGION IDENTIFIED","2","0","0","DTCG5001D643A97","03/15/2001","03/15/2001","03/15/2001","03/15/2001","","6900","TRANSPORTATION, DEPARTMENT OF","6950","","NOT APPLICABLE","","NO - SERVICE WHERE PBA IS NOT USED.","FIRM FIXED PRICE","Y243","CONSTRUCT/POLLUTE ABATEMENT & CONTR","","","233320","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION","","41170","","AK","NO CONGRESSIONAL DISTRICT SPECIFIED","","UNITED STATES","UNITED STATES","","FULL AND OPEN COMPETITION","","","","","","","","","","","COMMERCIAL ITEM PROCEDURES NOT USED","DELIVERY ORDER","","612761130","CCI INC","060036357","BRISTOL BAY NATIVE CORPORATION","800 CORDOVA ST STE 102","","ANCHORAGE","ALASKA","995013717","UNITED STATES","","00","","","","NO","","","NO","NO","","","","","","","","NO","","","","","","","","","","","","","","","","","","","","NO","","","","YES","NO","NO","NO","","","","","NO","NO","NO","NO","NO","NO","","","","","","","NO","","","","NO","","NO","","","","","","","","","","","NO","","","","YES","YES","NO","","","NO","NO","","","SMALL BUSINESS","NO","NOT APPLICABLE","NOT APPLICABLE","YES","","","NOT APPLICABLE","NONE","","","","","1","$8,000.00","$0.00","$0.00"
"6950","UNITED STATES COAST GUARD","00050","DEPT OF TRANS/COAST GUARD","NO REGION IDENTIFIED","2","0","0","DTCG5001D643XX0","02/15/2001","02/15/2001","11/15/2001","11/15/2001","","6900","TRANSPORTATION, DEPARTMENT OF","6950","","NOT APPLICABLE","","NOT APPLICABLE","FIRM FIXED PRICE","5935","CONNECTORS, ELECTRICAL","","","235310","ELECTRICAL CONTRACTORS","","41170","","AK","NO CONGRESSIONAL DISTRICT SPECIFIED","","UNITED STATES","UNITED STATES","","FULL AND OPEN COMPETITION","","","","SMALL BUSINESS SET ASIDE - TOTAL","","","","","","","COMMERCIAL ITEM PROCEDURES NOT USED","DELIVERY ORDER","","044035061","BRECHAN ENTERPRISES INC","019370550","F & R INC","2705 MILL BAY RD","","KODIAK","ALASKA","996156640","UNITED STATES","","00","","","","NO","","","NO","NO","","","","","","","","NO","","","","","","","","","","","","","","","","","","","","NO","","","","NO","YES","NO","NO","","","","","NO","NO","NO","NO","NO","NO","","","","","","","NO","","","","NO","","NO","","","","","","","","","","","NO","","","","NO","NO","NO","","","NO","NO","","","SMALL BUSINESS","NO","NOT APPLICABLE","NOT APPLICABLE","YES","","","NOT APPLICABLE","NONE","","","","","1","$8,000.00","$0.00","$0.00"
